Tanggal,Terakhir,Pembukaan,Tertinggi,Terendah,Vol.,Perubahan%
10/23/2023,1972.59,1972.9,1983.4,1964.36,,-0.43%
10/24/2023,1970.11,1972.97,1980.99,1953.5,,-0.13%
10/25/2023,1979.62,1971.36,1987.19,1963.34,,0.48%
10/26/2023,1984.82,1979.97,1994.05,1971.6,,0.26%
10/27/2023,2005.78,1985.17,2009.48,1976.35,,1.06%
10/30/2023,1995.88,2004.8,2007.37,1990.5,,-0.49%
10/31/2023,1982.7,1996,2007.8,1978.9,,-0.66%
11/01/2023,1982.15,1983.01,1992.09,1969.9,,-0.03%
11/02/2023,1985.51,1983.53,1991.49,1978.9,,0.17%
11/03/2023,1992.27,1985.69,2004.06,1983.26,,0.34%
11/06/2023,1977.68,1992.3,1993.3,1977.52,,-0.73%
11/07/2023,1968.4,1978.19,1978.75,1956.2,,-0.47%
11/08/2023,1949.79,1968.84,1971.12,1947.48,,-0.95%
11/09/2023,1958.19,1950.09,1965.69,1944.3,,0.43%
11/10/2023,1936.79,1958.4,1960.93,1933.18,,-1.09%
11/13/2023,1945.89,1937.05,1949.27,1931.73,,0.47%
11/14/2023,1962.67,1946.19,1970.84,1943.4,,0.86%
11/15/2023,1959.09,1963.05,1975.59,1955.41,,-0.18%
11/16/2023,1980.85,1959.44,1988.03,1956.49,,1.11%
11/17/2023,1980.01,1981.21,1993.94,1978.59,,-0.04%
11/20/2023,1977.19,1980.39,1985.26,1965.2,,-0.14%
11/21/2023,1998.37,1977.49,2007.52,1977.34,,1.07%
11/22/2023,1989.72,1998.69,2006.9,1986.89,,-0.43%
11/23/2023,1991.79,1990.15,1999.19,1989.01,,0.1%
11/24/2023,2001.97,1994.06,2003.68,1991.4,,0.51%
11/27/2023,2013.64,2002.78,2018.14,2000.67,,0.58%
11/28/2023,2040.89,2013.94,2043,2011.6,,1.35%
11/29/2023,2044.59,2041.24,2052.09,2035.05,,0.18%
11/30/2023,2035.75,2044.8,2047.59,2031.84,,-0.43%
12/01/2023,2070.9,2034.49,2075.34,2033.75,,1.73%
12/04/2023,2029.74,2071.25,2135.9,2020.34,,-1.99%
12/05/2023,2019.42,2030.15,2041.33,2010.02,,-0.51%
12/06/2023,2024.9,2019.74,2036.3,2017.27,,0.27%
12/07/2023,2028.34,2025.3,2039.93,2020.26,,0.17%
12/08/2023,2003.39,2028.69,2034.19,1994.74,,-1.23%
12/11/2023,1981.3,2003.6,2008.72,1975.95,,-1.1%
12/12/2023,1979.44,1981.59,1996.8,1977.19,,-0.09%
12/13/2023,2026.39,1979.74,2027.55,1973.09,,2.37%
12/14/2023,2035.53,2026.59,2047.98,2024.33,,0.45%
12/15/2023,2018.19,2035.8,2045.55,2015.68,,-0.85%
12/18/2023,2027,2020.09,2033.71,2015.99,,0.44%
12/19/2023,2040.12,2027.3,2047.07,2021.74,,0.65%
12/20/2023,2029.19,2040.34,2043.94,2029.37,,-0.54%
12/21/2023,2045.49,2029.44,2046.07,2029.44,,0.8%
12/22/2023,2052.98,2045.84,2070.65,2045.65,,0.37%
12/25/2023,2054.93,2054.32,2058.36,2053.96,,0.1%
12/26/2023,2066.6,2055.73,2068.65,2053.59,,0.57%
12/27/2023,2077.16,2066.7,2084.59,2061,,0.51%
12/28/2023,2064.86,2077.34,2088.54,2065.89,,-0.59%
12/29/2023,2062.59,2065.15,2075.15,2057.75,,-0.11%
01/01/2024,2063.8,2064.24,2074.9,2063.3,,0.06%
